semana,dia_semana,hora,zona,capacidad,ocupados,prob_ocupado
13,5,16,C,6,0,0.0
13,5,16,D,4,0,0.0
13,5,17,A,6,0,0.0
13,5,17,B,4,0,0.0
13,5,17,C,6,0,0.0
13,5,17,D,4,0,0.0
13,5,18,A,6,0,0.0
13,5,18,B,4,0,0.0
13,5,18,C,6,0,0.0
13,5,18,D,4,0,0.0
14,0,6,A,6,0,0.0
14,0,6,B,4,0,0.0
14,0,6,C,6,0,0.0
14,0,6,D,4,1,0.25
14,0,7,A,6,4,0.667
14,0,7,B,4,1,0.25
14,0,7,C,6,2,0.333
14,0,7,D,4,1,0.25
14,0,8,A,6,4,0.667
14,0,8,B,4,2,0.5
14,0,8,C,6,3,0.5
14,0,8,D,4,2,0.5
14,0,9,A,6,3,0.5
14,0,9,B,4,1,0.25
14,0,9,C,6,1,0.167
14,0,9,D,4,1,0.25
14,0,10,A,6,2,0.333
14,0,10,B,4,1,0.25
14,0,10,C,6,1,0.167
14,0,10,D,4,1,0.25
14,0,11,A,6,2,0.333
14,0,11,B,4,1,0.25
14,0,11,C,6,2,0.333
14,0,11,D,4,0,0.0
14,0,12,A,6,3,0.5
14,0,12,B,4,0,0.0
14,0,12,C,6,2,0.333
14,0,12,D,4,1,0.25
14,0,13,A,6,2,0.333
14,0,13,B,4,2,0.5
14,0,13,C,6,3,0.5
14,0,13,D,4,1,0.25
14,0,14,A,6,2,0.333
14,0,14,B,4,2,0.5
14,0,14,C,6,2,0.333
14,0,14,D,4,2,0.5
14,0,15,A,6,2,0.333
14,0,15,B,4,0,0.0
14,0,15,C,6,1,0.167
14,0,15,D,4,0,0.0
14,0,16,A,6,1,0.167
14,0,16,B,4,1,0.25
14,0,16,C,6,1,0.167
14,0,16,D,4,0,0.0
14,0,17,A,6,0,0.0
14,0,17,B,4,0,0.0
14,0,17,C,6,0,0.0
14,0,17,D,4,0,0.0
14,0,18,A,6,1,0.167
14,0,18,B,4,0,0.0
14,0,18,C,6,0,0.0
14,0,18,D,4,0,0.0
14,1,6,A,6,0,0.0
14,1,6,B,4,1,0.25
14,1,6,C,6,0,0.0
14,1,6,D,4,0,0.0
14,1,7,A,6,3,0.5
14,1,7,B,4,2,0.5
14,1,7,C,6,1,0.167
14,1,7,D,4,1,0.25
14,1,8,A,6,3,0.5
14,1,8,B,4,1,0.25
14,1,8,C,6,3,0.5
14,1,8,D,4,1,0.25
14,1,9,A,6,3,0.5
14,1,9,B,4,2,0.5
14,1,9,C,6,2,0.333
14,1,9,D,4,2,0.5
14,1,10,A,6,2,0.333
14,1,10,B,4,1,0.25
14,1,10,C,6,1,0.167
14,1,10,D,4,1,0.25
14,1,11,A,6,2,0.333
14,1,11,B,4,2,0.5
14,1,11,C,6,2,0.333
14,1,11,D,4,0,0.0
14,1,12,A,6,2,0.333
14,1,12,B,4,2,0.5
14,1,12,C,6,3,0.5
14,1,12,D,4,2,0.5
14,1,13,A,6,4,0.667
14,1,13,B,4,2,0.5
14,1,13,C,6,2,0.333
14,1,13,D,4,1,0.25
14,1,14,A,6,4,0.667
14,1,14,B,4,1,0.25
14,1,14,C,6,2,0.333
14,1,14,D,4,2,0.5
14,1,15,A,6,1,0.167
14,1,15,B,4,0,0.0
14,1,15,C,6,2,0.333
14,1,15,D,4,0,0.0
14,1,16,A,6,2,0.333
14,1,16,B,4,0,0.0
14,1,16,C,6,2,0.333
14,1,16,D,4,1,0.25
14,1,17,A,6,1,0.167
14,1,17,B,4,1,0.25
14,1,17,C,6,0,0.0
14,1,17,D,4,0,0.0
14,1,18,A,6,1,0.167
14,1,18,B,4,0,0.0
14,1,18,C,6,1,0.167
14,1,18,D,4,0,0.0
14,2,6,A,6,2,0.333
14,2,6,B,4,2,0.5
14,2,6,C,6,0,0.0
14,2,6,D,4,0,0.0
14,2,7,A,6,3,0.5
14,2,7,B,4,1,0.25
14,2,7,C,6,3,0.5
14,2,7,D,4,1,0.25
14,2,8,A,6,3,0.5
14,2,8,B,4,2,0.5
14,2,8,C,6,2,0.333
14,2,8,D,4,1,0.25
14,2,9,A,6,3,0.5
14,2,9,B,4,1,0.25
14,2,9,C,6,2,0.333
14,2,9,D,4,2,0.5
14,2,10,A,6,2,0.333
14,2,10,B,4,1,0.25
14,2,10,C,6,3,0.5
14,2,10,D,4,0,0.0
14,2,11,A,6,3,0.5
14,2,11,B,4,1,0.25
14,2,11,C,6,2,0.333
14,2,11,D,4,0,0.0
14,2,12,A,6,2,0.333
14,2,12,B,4,2,0.5
14,2,12,C,6,1,0.167
14,2,12,D,4,2,0.5
14,2,13,A,6,2,0.333
14,2,13,B,4,1,0.25
14,2,13,C,6,3,0.5
14,2,13,D,4,2,0.5
14,2,14,A,6,3,0.5
14,2,14,B,4,1,0.25
14,2,14,C,6,2,0.333
14,2,14,D,4,1,0.25
14,2,15,A,6,2,0.333
14,2,15,B,4,2,0.5
14,2,15,C,6,0,0.0
14,2,15,D,4,1,0.25
14,2,16,A,6,1,0.167
14,2,16,B,4,0,0.0
14,2,16,C,6,1,0.167
14,2,16,D,4,0,0.0
14,2,17,A,6,0,0.0
14,2,17,B,4,0,0.0
14,2,17,C,6,1,0.167
14,2,17,D,4,0,0.0
14,2,18,A,6,0,0.0
14,2,18,B,4,0,0.0
14,2,18,C,6,0,0.0
14,2,18,D,4,0,0.0
14,3,6,A,6,2,0.333
14,3,6,B,4,0,0.0
14,3,6,C,6,2,0.333
14,3,6,D,4,1,0.25
14,3,7,A,6,2,0.333
14,3,7,B,4,2,0.5
14,3,7,C,6,2,0.333
14,3,7,D,4,1,0.25
14,3,8,A,6,2,0.333
14,3,8,B,4,1,0.25
14,3,8,C,6,2,0.333
14,3,8,D,4,1,0.25
14,3,9,A,6,3,0.5
14,3,9,B,4,2,0.5
14,3,9,C,6,2,0.333
14,3,9,D,4,1,0.25
14,3,10,A,6,2,0.333
14,3,10,B,4,2,0.5
14,3,10,C,6,2,0.333
14,3,10,D,4,1,0.25
14,3,11,A,6,2,0.333
14,3,11,B,4,1,0.25
14,3,11,C,6,0,0.0
14,3,11,D,4,0,0.0
14,3,12,A,6,2,0.333
14,3,12,B,4,2,0.5
14,3,12,C,6,4,0.667
14,3,12,D,4,1,0.25
14,3,13,A,6,2,0.333
14,3,13,B,4,2,0.5
14,3,13,C,6,2,0.333
14,3,13,D,4,2,0.5
14,3,14,A,6,2,0.333
14,3,14,B,4,1,0.25
14,3,14,C,6,2,0.333
14,3,14,D,4,1,0.25
14,3,15,A,6,2,0.333
14,3,15,B,4,1,0.25
14,3,15,C,6,1,0.167
14,3,15,D,4,1,0.25
14,3,16,A,6,1,0.167
14,3,16,B,4,0,0.0
14,3,16,C,6,0,0.0
14,3,16,D,4,0,0.0
14,3,17,A,6,0,0.0
14,3,17,B,4,0,0.0
14,3,17,C,6,0,0.0
14,3,17,D,4,0,0.0
14,3,18,A,6,0,0.0
14,3,18,B,4,1,0.25
14,3,18,C,6,0,0.0
14,3,18,D,4,0,0.0
14,4,6,A,6,1,0.167
14,4,6,B,4,0,0.0
14,4,6,C,6,1,0.167
14,4,6,D,4,0,0.0
14,4,7,A,6,2,0.333
14,4,7,B,4,1,0.25
14,4,7,C,6,1,0.167
14,4,7,D,4,1,0.25
14,4,8,A,6,2,0.333
14,4,8,B,4,2,0.5
14,4,8,C,6,2,0.333
14,4,8,D,4,2,0.5
14,4,9,A,6,2,0.333
14,4,9,B,4,0,0.0
14,4,9,C,6,2,0.333
14,4,9,D,4,2,0.5
14,4,10,A,6,3,0.5
14,4,10,B,4,1,0.25
14,4,10,C,6,2,0.333
14,4,10,D,4,0,0.0
14,4,11,A,6,2,0.333
14,4,11,B,4,1,0.25
14,4,11,C,6,1,0.167
14,4,11,D,4,2,0.5
14,4,12,A,6,2,0.333
14,4,12,B,4,1,0.25
14,4,12,C,6,3,0.5
14,4,12,D,4,1,0.25
14,4,13,A,6,1,0.167
14,4,13,B,4,1,0.25
14,4,13,C,6,2,0.333
14,4,13,D,4,1,0.25
14,4,14,A,6,3,0.5
14,4,14,B,4,2,0.5
14,4,14,C,6,2,0.333
14,4,14,D,4,1,0.25
14,4,15,A,6,1,0.167
14,4,15,B,4,0,0.0
14,4,15,C,6,0,0.0
14,4,15,D,4,0,0.0
14,4,16,A,6,1,0.167
14,4,16,B,4,0,0.0
14,4,16,C,6,1,0.167
14,4,16,D,4,1,0.25
14,4,17,A,6,1,0.167
14,4,17,B,4,0,0.0
14,4,17,C,6,0,0.0
14,4,17,D,4,0,0.0
14,4,18,A,6,0,0.0
14,4,18,B,4,0,0.0
14,4,18,C,6,0,0.0
14,4,18,D,4,0,0.0
14,5,6,A,6,0,0.0
14,5,6,B,4,1,0.25
14,5,6,C,6,1,0.167
14,5,6,D,4,0,0.0
14,5,7,A,6,1,0.167
14,5,7,B,4,0,0.0
14,5,7,C,6,1,0.167
14,5,7,D,4,1,0.25
14,5,8,A,6,1,0.167
14,5,8,B,4,0,0.0
14,5,8,C,6,3,0.5
14,5,8,D,4,0,0.0
14,5,9,A,6,1,0.167
14,5,9,B,4,1,0.25
14,5,9,C,6,1,0.167
14,5,9,D,4,0,0.0
14,5,10,A,6,0,0.0
14,5,10,B,4,0,0.0
14,5,10,C,6,0,0.0
14,5,10,D,4,0,0.0
14,5,11,A,6,0,0.0
14,5,11,B,4,0,0.0
14,5,11,C,6,1,0.167
14,5,11,D,4,0,0.0
14,5,12,A,6,1,0.167
14,5,12,B,4,0,0.0
14,5,12,C,6,1,0.167
14,5,12,D,4,0,0.0
14,5,13,A,6,2,0.333
14,5,13,B,4,1,0.25
14,5,13,C,6,0,0.0
14,5,13,D,4,0,0.0
14,5,14,A,6,2,0.333
14,5,14,B,4,0,0.0
14,5,14,C,6,0,0.0
14,5,14,D,4,0,0.0
14,5,15,A,6,0,0.0
14,5,15,B,4,0,0.0
14,5,15,C,6,0,0.0
14,5,15,D,4,0,0.0
14,5,16,A,6,1,0.167
14,5,16,B,4,0,0.0
14,5,16,C,6,0,0.0
14,5,16,D,4,0,0.0
14,5,17,A,6,0,0.0
14,5,17,B,4,0,0.0
14,5,17,C,6,0,0.0
14,5,17,D,4,0,0.0
14,5,18,A,6,0,0.0
14,5,18,B,4,0,0.0
14,5,18,C,6,0,0.0
14,5,18,D,4,0,0.0
15,0,6,A,6,0,0.0
15,0,6,B,4,1,0.25
15,0,6,C,6,0,0.0
15,0,6,D,4,0,0.0
15,0,7,A,6,2,0.333
15,0,7,B,4,0,0.0
15,0,7,C,6,2,0.333
15,0,7,D,4,1,0.25
15,0,8,A,6,3,0.5
15,0,8,B,4,1,0.25
15,0,8,C,6,3,0.5
15,0,8,D,4,2,0.5
15,0,9,A,6,2,0.333
15,0,9,B,4,2,0.5
15,0,9,C,6,2,0.333
15,0,9,D,4,2,0.5
15,0,10,A,6,2,0.333
15,0,10,B,4,1,0.25
15,0,10,C,6,1,0.167
15,0,10,D,4,0,0.0
15,0,11,A,6,2,0.333
15,0,11,B,4,1,0.25
15,0,11,C,6,1,0.167
15,0,11,D,4,1,0.25
15,0,12,A,6,2,0.333
15,0,12,B,4,2,0.5
15,0,12,C,6,2,0.333
15,0,12,D,4,0,0.0
15,0,13,A,6,3,0.5
15,0,13,B,4,1,0.25
15,0,13,C,6,2,0.333
15,0,13,D,4,1,0.25
15,0,14,A,6,2,0.333
15,0,14,B,4,0,0.0
15,0,14,C,6,3,0.5
15,0,14,D,4,2,0.5
15,0,15,A,6,2,0.333
15,0,15,B,4,1,0.25
15,0,15,C,6,1,0.167
15,0,15,D,4,0,0.0
15,0,16,A,6,2,0.333
15,0,16,B,4,1,0.25
15,0,16,C,6,1,0.167
15,0,16,D,4,0,0.0
15,0,17,A,6,1,0.167
15,0,17,B,4,0,0.0
15,0,17,C,6,1,0.167
15,0,17,D,4,1,0.25
15,0,18,A,6,1,0.167
15,0,18,B,4,0,0.0
15,0,18,C,6,0,0.0
15,0,18,D,4,0,0.0
15,1,6,A,6,1,0.167
15,1,6,B,4,0,0.0
15,1,6,C,6,2,0.333
15,1,6,D,4,0,0.0
15,1,7,A,6,3,0.5
15,1,7,B,4,2,0.5
15,1,7,C,6,2,0.333
15,1,7,D,4,1,0.25
15,1,8,A,6,4,0.667
15,1,8,B,4,2,0.5
15,1,8,C,6,3,0.5
15,1,8,D,4,1,0.25
15,1,9,A,6,4,0.667
15,1,9,B,4,2,0.5
15,1,9,C,6,2,0.333
15,1,9,D,4,0,0.0
15,1,10,A,6,2,0.333
15,1,10,B,4,1,0.25
15,1,10,C,6,2,0.333
15,1,10,D,4,1,0.25
15,1,11,A,6,2,0.333
15,1,11,B,4,1,0.25
15,1,11,C,6,1,0.167
15,1,11,D,4,0,0.0
15,1,12,A,6,3,0.5
15,1,12,B,4,1,0.25
15,1,12,C,6,2,0.333
15,1,12,D,4,2,0.5
15,1,13,A,6,4,0.667
15,1,13,B,4,0,0.0
15,1,13,C,6,2,0.333
15,1,13,D,4,1,0.25
15,1,14,A,6,2,0.333
15,1,14,B,4,1,0.25
15,1,14,C,6,2,0.333
15,1,14,D,4,2,0.5
15,1,15,A,6,4,0.667
15,1,15,B,4,1,0.25
15,1,15,C,6,2,0.333
15,1,15,D,4,1,0.25
15,1,16,A,6,1,0.167
15,1,16,B,4,1,0.25
15,1,16,C,6,0,0.0
15,1,16,D,4,0,0.0
15,1,17,A,6,2,0.333
15,1,17,B,4,0,0.0
15,1,17,C,6,0,0.0
15,1,17,D,4,0,0.0
15,1,18,A,6,1,0.167
15,1,18,B,4,0,0.0
15,1,18,C,6,2,0.333
15,1,18,D,4,1,0.25
15,2,6,A,6,2,0.333
15,2,6,B,4,1,0.25
15,2,6,C,6,1,0.167
15,2,6,D,4,1,0.25
15,2,7,A,6,2,0.333
15,2,7,B,4,2,0.5
15,2,7,C,6,1,0.167
15,2,7,D,4,2,0.5
15,2,8,A,6,2,0.333
15,2,8,B,4,1,0.25
15,2,8,C,6,2,0.333
15,2,8,D,4,2,0.5
15,2,9,A,6,4,0.667
15,2,9,B,4,2,0.5
15,2,9,C,6,2,0.333
15,2,9,D,4,1,0.25
15,2,10,A,6,1,0.167
15,2,10,B,4,1,0.25
15,2,10,C,6,2,0.333
15,2,10,D,4,0,0.0
15,2,11,A,6,2,0.333
15,2,11,B,4,0,0.0
15,2,11,C,6,2,0.333
15,2,11,D,4,0,0.0
15,2,12,A,6,2,0.333
15,2,12,B,4,0,0.0
15,2,12,C,6,2,0.333
15,2,12,D,4,1,0.25
15,2,13,A,6,3,0.5
15,2,13,B,4,1,0.25
15,2,13,C,6,1,0.167
15,2,13,D,4,0,0.0
15,2,14,A,6,2,0.333
15,2,14,B,4,0,0.0
15,2,14,C,6,2,0.333
15,2,14,D,4,2,0.5
15,2,15,A,6,1,0.167
15,2,15,B,4,1,0.25
15,2,15,C,6,0,0.0
15,2,15,D,4,1,0.25
15,2,16,A,6,2,0.333
15,2,16,B,4,1,0.25
15,2,16,C,6,1,0.167
15,2,16,D,4,0,0.0
15,2,17,A,6,1,0.167
15,2,17,B,4,0,0.0
15,2,17,C,6,1,0.167
15,2,17,D,4,0,0.0
15,2,18,A,6,1,0.167
15,2,18,B,4,0,0.0
15,2,18,C,6,2,0.333
15,2,18,D,4,0,0.0
15,3,6,A,6,1,0.167
15,3,6,B,4,0,0.0
15,3,6,C,6,1,0.167
15,3,6,D,4,1,0.25
15,3,7,A,6,2,0.333
15,3,7,B,4,2,0.5
15,3,7,C,6,2,0.333
15,3,7,D,4,1,0.25
15,3,8,A,6,3,0.5
15,3,8,B,4,1,0.25
15,3,8,C,6,2,0.333
15,3,8,D,4,1,0.25
15,3,9,A,6,2,0.333
15,3,9,B,4,2,0.5
15,3,9,C,6,2,0.333
15,3,9,D,4,1,0.25
15,3,10,A,6,2,0.333
15,3,10,B,4,2,0.5
15,3,10,C,6,1,0.167
15,3,10,D,4,1,0.25
15,3,11,A,6,2,0.333
15,3,11,B,4,1,0.25
15,3,11,C,6,2,0.333
15,3,11,D,4,1,0.25
15,3,12,A,6,3,0.5
15,3,12,B,4,1,0.25
15,3,12,C,6,2,0.333
15,3,12,D,4,1,0.25
15,3,13,A,6,1,0.167
15,3,13,B,4,2,0.5
15,3,13,C,6,2,0.333
15,3,13,D,4,1,0.25
15,3,14,A,6,3,0.5
15,3,14,B,4,1,0.25
15,3,14,C,6,2,0.333
15,3,14,D,4,1,0.25
15,3,15,A,6,1,0.167
15,3,15,B,4,1,0.25
15,3,15,C,6,1,0.167
15,3,15,D,4,1,0.25
15,3,16,A,6,2,0.333
15,3,16,B,4,0,0.0
15,3,16,C,6,2,0.333
15,3,16,D,4,0,0.0
15,3,17,A,6,1,0.167
15,3,17,B,4,0,0.0
15,3,17,C,6,0,0.0
15,3,17,D,4,0,0.0
15,3,18,A,6,0,0.0
15,3,18,B,4,0,0.0
15,3,18,C,6,0,0.0
15,3,18,D,4,0,0.0
15,4,6,A,6,1,0.167
15,4,6,B,4,0,0.0
15,4,6,C,6,1,0.167
15,4,6,D,4,0,0.0
15,4,7,A,6,2,0.333
15,4,7,B,4,1,0.25
15,4,7,C,6,2,0.333
15,4,7,D,4,0,0.0
15,4,8,A,6,3,0.5
15,4,8,B,4,2,0.5
15,4,8,C,6,2,0.333
15,4,8,D,4,1,0.25
15,4,9,A,6,2,0.333
15,4,9,B,4,1,0.25
15,4,9,C,6,2,0.333
15,4,9,D,4,1,0.25
15,4,10,A,6,2,0.333
15,4,10,B,4,0,0.0
15,4,10,C,6,2,0.333
15,4,10,D,4,1,0.25
15,4,11,A,6,2,0.333
15,4,11,B,4,1,0.25
15,4,11,C,6,1,0.167
15,4,11,D,4,1,0.25
15,4,12,A,6,2,0.333
15,4,12,B,4,1,0.25
15,4,12,C,6,2,0.333
15,4,12,D,4,1,0.25
15,4,13,A,6,2,0.333
15,4,13,B,4,2,0.5
15,4,13,C,6,2,0.333
15,4,13,D,4,2,0.5
15,4,14,A,6,2,0.333
15,4,14,B,4,1,0.25
15,4,14,C,6,1,0.167
15,4,14,D,4,1,0.25
15,4,15,A,6,1,0.167
15,4,15,B,4,0,0.0
15,4,15,C,6,1,0.167
15,4,15,D,4,2,0.5
15,4,16,A,6,2,0.333
15,4,16,B,4,0,0.0
15,4,16,C,6,1,0.167
15,4,16,D,4,0,0.0
15,4,17,A,6,0,0.0
15,4,17,B,4,1,0.25
15,4,17,C,6,0,0.0
15,4,17,D,4,0,0.0
15,4,18,A,6,1,0.167
15,4,18,B,4,0,0.0
15,4,18,C,6,1,0.167
15,4,18,D,4,0,0.0
15,5,6,A,6,0,0.0
15,5,6,B,4,0,0.0
15,5,6,C,6,1,0.167
15,5,6,D,4,0,0.0
15,5,7,A,6,0,0.0
15,5,7,B,4,0,0.0
15,5,7,C,6,0,0.0
15,5,7,D,4,0,0.0
15,5,8,A,6,0,0.0
15,5,8,B,4,1,0.25
15,5,8,C,6,1,0.167
15,5,8,D,4,0,0.0
15,5,9,A,6,0,0.0
15,5,9,B,4,0,0.0
15,5,9,C,6,0,0.0
15,5,9,D,4,0,0.0
15,5,10,A,6,2,0.333
15,5,10,B,4,0,0.0
15,5,10,C,6,0,0.0
15,5,10,D,4,0,0.0
15,5,11,A,6,1,0.167
15,5,11,B,4,0,0.0
15,5,11,C,6,1,0.167
15,5,11,D,4,0,0.0
15,5,12,A,6,1,0.167
15,5,12,B,4,0,0.0
15,5,12,C,6,0,0.0
15,5,12,D,4,0,0.0
15,5,13,A,6,0,0.0
15,5,13,B,4,0,0.0
15,5,13,C,6,1,0.167
15,5,13,D,4,0,0.0
15,5,14,A,6,0,0.0
15,5,14,B,4,0,0.0
15,5,14,C,6,0,0.0
15,5,14,D,4,0,0.0
15,5,15,A,6,0,0.0
15,5,15,B,4,0,0.0
15,5,15,C,6,0,0.0
15,5,15,D,4,0,0.0
15,5,16,A,6,0,0.0
15,5,16,B,4,1,0.25
15,5,16,C,6,0,0.0
15,5,16,D,4,0,0.0
15,5,17,A,6,0,0.0
15,5,17,B,4,0,0.0
15,5,17,C,6,0,0.0
15,5,17,D,4,0,0.0
15,5,18,A,6,0,0.0
15,5,18,B,4,0,0.0
15,5,18,C,6,0,0.0
15,5,18,D,4,0,0.0
16,0,6,A,6,2,0.333
16,0,6,B,4,1,0.25
16,0,6,C,6,1,0.167
16,0,6,D,4,0,0.0
16,0,7,A,6,3,0.5
16,0,7,B,4,2,0.5
16,0,7,C,6,2,0.333
16,0,7,D,4,1,0.25
16,0,8,A,6,4,0.667
16,0,8,B,4,2,0.5
16,0,8,C,6,3,0.5
16,0,8,D,4,2,0.5
16,0,9,A,6,2,0.333
16,0,9,B,4,2,0.5
16,0,9,C,6,1,0.167
16,0,9,D,4,1,0.25
16,0,10,A,6,3,0.5
16,0,10,B,4,0,0.0
16,0,10,C,6,2,0.333
16,0,10,D,4,0,0.0
16,0,11,A,6,2,0.333
16,0,11,B,4,0,0.0
16,0,11,C,6,1,0.167
16,0,11,D,4,1,0.25
16,0,12,A,6,2,0.333
16,0,12,B,4,1,0.25
16,0,12,C,6,2,0.333
16,0,12,D,4,1,0.25
16,0,13,A,6,3,0.5
16,0,13,B,4,1,0.25
16,0,13,C,6,2,0.333
16,0,13,D,4,0,0.0
16,0,14,A,6,2,0.333
16,0,14,B,4,0,0.0
16,0,14,C,6,2,0.333
16,0,14,D,4,1,0.25
16,0,15,A,6,1,0.167
16,0,15,B,4,1,0.25
16,0,15,C,6,1,0.167
16,0,15,D,4,0,0.0
16,0,16,A,6,2,0.333
16,0,16,B,4,0,0.0
16,0,16,C,6,2,0.333
16,0,16,D,4,0,0.0
16,0,17,A,6,1,0.167
16,0,17,B,4,0,0.0
16,0,17,C,6,1,0.167
16,0,17,D,4,0,0.0
16,0,18,A,6,0,0.0
16,0,18,B,4,1,0.25
16,0,18,C,6,0,0.0
16,0,18,D,4,0,0.0
16,1,6,A,6,1,0.167
16,1,6,B,4,0,0.0
16,1,6,C,6,2,0.333
16,1,6,D,4,1,0.25
16,1,7,A,6,2,0.333
16,1,7,B,4,2,0.5
16,1,7,C,6,2,0.333
16,1,7,D,4,1,0.25
16,1,8,A,6,3,0.5
16,1,8,B,4,2,0.5
16,1,8,C,6,3,0.5
16,1,8,D,4,1,0.25
16,1,9,A,6,2,0.333
16,1,9,B,4,2,0.5
16,1,9,C,6,2,0.333
16,1,9,D,4,1,0.25
16,1,10,A,6,2,0.333
16,1,10,B,4,1,0.25
16,1,10,C,6,0,0.0
16,1,10,D,4,2,0.5
16,1,11,A,6,3,0.5
16,1,11,B,4,0,0.0
16,1,11,C,6,2,0.333
16,1,11,D,4,1,0.25
16,1,12,A,6,3,0.5
16,1,12,B,4,2,0.5
16,1,12,C,6,2,0.333
16,1,12,D,4,1,0.25
16,1,13,A,6,2,0.333
16,1,13,B,4,2,0.5
16,1,13,C,6,2,0.333
16,1,13,D,4,0,0.0
16,1,14,A,6,2,0.333
16,1,14,B,4,1,0.25
16,1,14,C,6,3,0.5
16,1,14,D,4,0,0.0
16,1,15,A,6,2,0.333
16,1,15,B,4,1,0.25
16,1,15,C,6,2,0.333
16,1,15,D,4,1,0.25
16,1,16,A,6,1,0.167
16,1,16,B,4,1,0.25
16,1,16,C,6,0,0.0
16,1,16,D,4,1,0.25
16,1,17,A,6,2,0.333
16,1,17,B,4,0,0.0
16,1,17,C,6,2,0.333
16,1,17,D,4,0,0.0
16,1,18,A,6,0,0.0
16,1,18,B,4,0,0.0
16,1,18,C,6,0,0.0
16,1,18,D,4,0,0.0
16,2,6,A,6,3,0.5
16,2,6,B,4,0,0.0
16,2,6,C,6,1,0.167
16,2,6,D,4,0,0.0
16,2,7,A,6,2,0.333
16,2,7,B,4,1,0.25
16,2,7,C,6,2,0.333
16,2,7,D,4,0,0.0
16,2,8,A,6,3,0.5
16,2,8,B,4,2,0.5
16,2,8,C,6,2,0.333
16,2,8,D,4,2,0.5
16,2,9,A,6,3,0.5
16,2,9,B,4,2,0.5
16,2,9,C,6,1,0.167
16,2,9,D,4,2,0.5
16,2,10,A,6,2,0.333
16,2,10,B,4,0,0.0
16,2,10,C,6,1,0.167
16,2,10,D,4,0,0.0
16,2,11,A,6,2,0.333
16,2,11,B,4,1,0.25
16,2,11,C,6,1,0.167
16,2,11,D,4,0,0.0
16,2,12,A,6,2,0.333
16,2,12,B,4,1,0.25
16,2,12,C,6,1,0.167
16,2,12,D,4,0,0.0
16,2,13,A,6,3,0.5
16,2,13,B,4,2,0.5
16,2,13,C,6,3,0.5
16,2,13,D,4,1,0.25
16,2,14,A,6,4,0.667
16,2,14,B,4,1,0.25
16,2,14,C,6,2,0.333
16,2,14,D,4,1,0.25
16,2,15,A,6,2,0.333
16,2,15,B,4,0,0.0
16,2,15,C,6,2,0.333
16,2,15,D,4,1,0.25
16,2,16,A,6,2,0.333
16,2,16,B,4,0,0.0
16,2,16,C,6,1,0.167
16,2,16,D,4,1,0.25
16,2,17,A,6,0,0.0
16,2,17,B,4,0,0.0
16,2,17,C,6,1,0.167
16,2,17,D,4,0,0.0
16,2,18,A,6,0,0.0
16,2,18,B,4,0,0.0
16,2,18,C,6,0,0.0
16,2,18,D,4,0,0.0
16,3,6,A,6,1,0.167
16,3,6,B,4,1,0.25
16,3,6,C,6,0,0.0
16,3,6,D,4,1,0.25
16,3,7,A,6,2,0.333
16,3,7,B,4,1,0.25
16,3,7,C,6,2,0.333
16,3,7,D,4,2,0.5
16,3,8,A,6,2,0.333
16,3,8,B,4,1,0.25
16,3,8,C,6,3,0.5
16,3,8,D,4,1,0.25
16,3,9,A,6,3,0.5
16,3,9,B,4,2,0.5
16,3,9,C,6,2,0.333
16,3,9,D,4,1,0.25
16,3,10,A,6,2,0.333
16,3,10,B,4,1,0.25
16,3,10,C,6,2,0.333
16,3,10,D,4,1,0.25
16,3,11,A,6,2,0.333
16,3,11,B,4,1,0.25
16,3,11,C,6,2,0.333
16,3,11,D,4,1,0.25
16,3,12,A,6,2,0.333
16,3,12,B,4,1,0.25
16,3,12,C,6,2,0.333
16,3,12,D,4,1,0.25
16,3,13,A,6,2,0.333
16,3,13,B,4,0,0.0
16,3,13,C,6,1,0.167
16,3,13,D,4,1,0.25
16,3,14,A,6,3,0.5
16,3,14,B,4,0,0.0
16,3,14,C,6,1,0.167
16,3,14,D,4,1,0.25
16,3,15,A,6,2,0.333
16,3,15,B,4,0,0.0
16,3,15,C,6,2,0.333
16,3,15,D,4,1,0.25
16,3,16,A,6,2,0.333
16,3,16,B,4,1,0.25
16,3,16,C,6,2,0.333
16,3,16,D,4,1,0.25
16,3,17,A,6,1,0.167
16,3,17,B,4,0,0.0
16,3,17,C,6,1,0.167
16,3,17,D,4,0,0.0
16,3,18,A,6,1,0.167
16,3,18,B,4,0,0.0
16,3,18,C,6,1,0.167
16,3,18,D,4,0,0.0
16,4,6,A,6,0,0.0
16,4,6,B,4,1,0.25
16,4,6,C,6,1,0.167
16,4,6,D,4,0,0.0
16,4,7,A,6,2,0.333
16,4,7,B,4,2,0.5
16,4,7,C,6,2,0.333
16,4,7,D,4,0,0.0
16,4,8,A,6,3,0.5
16,4,8,B,4,1,0.25
16,4,8,C,6,2,0.333
16,4,8,D,4,1,0.25
16,4,9,A,6,2,0.333
16,4,9,B,4,1,0.25
16,4,9,C,6,2,0.333
16,4,9,D,4,1,0.25
16,4,10,A,6,2,0.333
16,4,10,B,4,1,0.25
16,4,10,C,6,2,0.333
16,4,10,D,4,0,0.0
16,4,11,A,6,2,0.333
16,4,11,B,4,0,0.0
16,4,11,C,6,1,0.167
16,4,11,D,4,0,0.0
16,4,12,A,6,2,0.333
16,4,12,B,4,1,0.25
16,4,12,C,6,1,0.167
16,4,12,D,4,2,0.5
16,4,13,A,6,1,0.167
16,4,13,B,4,1,0.25
